pkt_id,src,rsu,gen_time,enq_time,start_tx,end_tx,rx_time,success,reason,size_bits
pkt_5192,flow_ew_j2.6,rsu_21,177.1,177.1,177.1,177.1004097043876,177.1004097043876,True,ok,8192
pkt_5191,flow_ew_j2.18,rsu_0,177.1,177.1,177.2,177.20040962243894,177.20040962243894,True,ok,8192
pkt_5189,flow_ew_j2.16,rsu_1,177.1,177.1,177.2,177.20040988463228,177.20040988463228,True,ok,8192
pkt_5188,flow_ew_j2.15,rsu_2,177.1,177.1,177.2,177.20040971165184,177.20040971165184,True,ok,8192
pkt_5182,flow_ew_full.9,rsu_3,177.1,177.1,177.2,177.20040983810705,177.20040983810705,True,ok,8192
pkt_5138,flow_ew_j2.11,rsu_5,176.1,176.1,177.2,177.20040972432983,177.20040972432983,True,ok,8192
pkt_5196,flow_ns_j2.14,rsu_13,177.2,177.2,177.2,177.20040992463763,177.20040992463763,True,ok,8192
pkt_5197,flow_ns_j3.14,rsu_18,177.2,177.2,177.2,177.20040974253166,177.20040974253166,True,ok,8192
pkt_5190,flow_ew_j2.17,rsu_1,177.1,177.1,177.3,177.30040985235067,177.30040985235067,True,ok,8192
pkt_5186,flow_ew_j2.13,rsu_3,177.1,177.1,177.3,177.3004096946209,,False,rx_error,8192
pkt_5146,flow_ew_j2.7,rsu_5,176.1,176.1,177.3,177.30040968152218,177.30040968152218,True,ok,8192
pkt_5202,flow_ew_full.3,rsu_6,177.3,177.3,177.3,177.3004096928099,177.3004096928099,True,ok,8192
pkt_5198,emergency_flow.0,rsu_8,177.3,177.3,177.3,177.30040965240912,177.30040965240912,True,ok,8192
pkt_5199,flow_ew_full.0,rsu_9,177.3,177.3,177.3,177.3004097797689,177.3004097797689,True,ok,8192
pkt_5187,flow_ew_j2.14,rsu_3,177.1,177.1,177.4,177.40040960819576,177.40040960819576,True,ok,8192
pkt_5147,flow_ew_j2.8,rsu_5,176.1,176.1,177.4,177.40040968224733,177.40040968224733,True,ok,8192
pkt_5206,flow_ew_j2.5,rsu_6,177.3,177.3,177.4,177.40040964156537,177.40040964156537,True,ok,8192
pkt_5201,flow_ew_full.2,rsu_8,177.3,177.3,177.4,177.40040972292178,177.40040972292178,True,ok,8192
pkt_5200,flow_ew_full.1,rsu_9,177.3,177.3,177.4,177.40040987276345,177.40040987276345,True,ok,8192
pkt_5207,flow_ns_j2.11,rsu_3,177.3,177.3,177.5,177.50040966031668,177.50040966031668,True,ok,8192
pkt_5148,flow_ew_j2.9,rsu_5,176.1,176.1,177.5,177.5004096224281,177.5004096224281,True,ok,8192
pkt_5208,flow_ns_j3.11,rsu_6,177.3,177.3,177.5,177.50040970813222,177.50040970813222,True,ok,8192
pkt_5203,flow_ew_j2.0,rsu_8,177.3,177.3,177.5,177.50040967945927,177.50040967945927,True,ok,8192
pkt_5210,flow_ns_j2.8,rsu_3,177.4,177.4,177.6,177.60040963310195,177.60040963310195,True,ok,8192
pkt_5177,flow_ew_full.4,rsu_5,177.1,177.1,177.6,177.60040975622246,177.60040975622246,True,ok,8192
pkt_5209,flow_ns_j3.7,rsu_6,177.3,177.3,177.6,177.60040963310195,177.60040963310195,True,ok,8192
pkt_5204,flow_ew_j2.1,rsu_8,177.3,177.3,177.6,177.6004096198406,177.6004096198406,True,ok,8192
pkt_5212,flow_ns_j2.12,rsu_14,177.6,177.6,177.6,177.60040971612443,177.60040971612443,True,ok,8192
pkt_5213,flow_ns_j3.12,rsu_20,177.6,177.6,177.6,177.60040984394,177.60040984394,True,ok,8192
pkt_5178,flow_ew_full.5,rsu_5,177.1,177.1,177.7,177.70040976619427,177.70040976619427,True,ok,8192
pkt_5211,flow_ns_j3.8,rsu_6,177.4,177.4,177.7,177.7004096400966,177.7004096400966,True,ok,8192
pkt_5205,flow_ew_j2.3,rsu_8,177.3,177.3,177.7,177.7004096102601,177.7004096102601,True,ok,8192
pkt_5214,flow_ns_j2.9,rsu_3,177.8,177.8,177.8,177.80040964009663,177.80040964009663,True,ok,8192
pkt_5179,flow_ew_full.6,rsu_5,177.1,177.1,177.8,177.80040963257701,177.80040963257701,True,ok,8192
pkt_5215,flow_ns_j3.9,rsu_6,177.8,177.8,177.8,177.8004096555691,177.8004096555691,True,ok,8192
pkt_5180,flow_ew_full.7,rsu_5,177.1,177.1,177.9,177.90040964312414,177.90040964312414,True,ok,8192
pkt_5216,flow_ns_j2.13,rsu_13,177.9,177.9,177.9,177.9004098983454,177.9004098983454,True,ok,8192
pkt_5217,flow_ns_j3.13,rsu_19,177.9,177.9,177.9,177.900409607788,177.900409607788,True,ok,8192
pkt_5218,flow_ns_j2.10,rsu_3,178.0,178.0,178.0,178.00040965556983,178.00040965556983,True,ok,8192
pkt_5181,flow_ew_full.8,rsu_5,177.1,177.1,178.0,178.00040970679487,178.00040970679487,True,ok,8192
pkt_5219,flow_ns_j3.10,rsu_6,178.0,178.0,178.0,178.00040965999938,178.00040965999938,True,ok,8192
pkt_5223,flow_ew_full.13,rsu_0,178.1,178.1,178.1,178.10040970137305,178.10040970137305,True,ok,8192
pkt_5222,flow_ew_full.12,rsu_1,178.1,178.1,178.1,178.10040961389254,178.10040961389254,True,ok,8192
pkt_5221,flow_ew_full.11,rsu_2,178.1,178.1,178.1,178.10040968947226,178.10040968947226,True,ok,8192
pkt_5220,flow_ew_full.10,rsu_3,178.1,178.1,178.1,178.10040983508222,178.10040983508222,True,ok,8192
pkt_5232,flow_ew_j2.12,rsu_4,178.1,178.1,178.1,178.10040966976794,178.10040966976794,True,ok,8192
pkt_5183,flow_ew_j2.10,rsu_5,177.1,177.1,178.1,178.10040962245145,178.10040962245145,True,ok,8192
pkt_5224,flow_ew_full.4,rsu_21,178.1,178.1,178.1,178.1004097343703,178.1004097343703,True,ok,8192
pkt_5238,flow_ew_j2.18,rsu_0,178.1,178.1,178.2,178.20040966990345,178.20040966990345,True,ok,8192
pkt_5236,flow_ew_j2.16,rsu_1,178.1,178.1,178.2,178.20040993624454,178.20040993624454,True,ok,8192
pkt_5235,flow_ew_j2.15,rsu_2,178.1,178.1,178.2,178.20040976430985,178.20040976430985,True,ok,8192
pkt_5229,flow_ew_full.9,rsu_3,178.1,178.1,178.2,178.20040987729064,178.20040987729064,True,ok,8192
pkt_5184,flow_ew_j2.11,rsu_5,177.1,177.1,178.2,178.20040968408986,178.20040968408986,True,ok,8192
pkt_5243,flow_ns_j2.14,rsu_13,178.2,178.2,178.2,178.2004098840158,178.2004098840158,True,ok,8192
pkt_5244,flow_ns_j3.14,rsu_18,178.2,178.2,178.2,178.2004097843628,178.2004097843628,True,ok,8192
pkt_5225,flow_ew_full.5,rsu_21,178.1,178.1,178.2,178.20040972792563,178.20040972792563,True,ok,8192
pkt_5237,flow_ew_j2.17,rsu_1,178.1,178.1,178.3,178.300409809171,178.300409809171,True,ok,8192
pkt_5233,flow_ew_j2.13,rsu_3,178.1,178.1,178.3,178.30040973391814,178.30040973391814,True,ok,8192
pkt_5193,flow_ew_j2.7,rsu_5,177.1,177.1,178.3,178.30040972172944,178.30040972172944,True,ok,8192
pkt_5249,flow_ew_full.3,rsu_6,178.3,178.3,178.3,178.30040973925483,178.30040973925483,True,ok,8192
pkt_5245,emergency_flow.0,rsu_8,178.3,178.3,178.3,178.30040969501567,178.30040969501567,True,ok,8192
pkt_5246,flow_ew_full.0,rsu_9,178.3,178.3,178.3,178.30040982797783,178.30040982797783,True,ok,8192
pkt_5239,flow_ew_j2.6,rsu_21,178.1,178.1,178.3,178.30040966271267,178.30040966271267,True,ok,8192
pkt_5234,flow_ew_j2.14,rsu_3,178.1,178.1,178.4,178.4004096403303,178.4004096403303,True,ok,8192
pkt_5194,flow_ew_j2.8,rsu_5,177.1,177.1,178.4,178.40040972248846,178.40040972248846,True,ok,8192
pkt_5253,flow_ew_j2.5,rsu_6,178.3,178.3,178.4,178.40040968632746,178.40040968632746,True,ok,8192
pkt_5250,flow_ew_j2.0,rsu_8,178.3,178.3,178.4,178.40040971388498,178.40040971388498,True,ok,8192
pkt_5247,flow_ew_full.1,rsu_9,178.3,178.3,178.4,178.40040992304174,178.40040992304174,True,ok,8192
pkt_5254,flow_ns_j2.11,rsu_3,178.3,178.3,178.5,178.5004096601133,178.5004096601133,True,ok,8192
pkt_5195,flow_ew_j2.9,rsu_5,177.1,177.1,178.5,178.50040966222835,178.50040966222835,True,ok,8192
pkt_5255,flow_ns_j3.11,rsu_6,178.3,178.3,178.5,178.50040969364474,178.50040969364474,True,ok,8192
pkt_5251,flow_ew_j2.1,rsu_8,178.3,178.3,178.5,178.5004096538739,178.5004096538739,True,ok,8192
pkt_5248,flow_ew_full.2,rsu_9,178.3,178.3,178.5,178.50040972895434,178.50040972895434,True,ok,8192
pkt_5257,flow_ns_j2.8,rsu_3,178.4,178.4,178.6,178.60040963310195,178.60040963310195,True,ok,8192
pkt_5226,flow_ew_full.6,rsu_5,178.1,178.1,178.6,178.60040966464453,178.60040966464453,True,ok,8192
pkt_5256,flow_ns_j3.7,rsu_6,178.3,178.3,178.6,178.60040963310195,178.60040963310195,True,ok,8192
pkt_5252,flow_ew_j2.3,rsu_8,178.3,178.3,178.6,178.60040963014475,178.60040963014475,True,ok,8192
pkt_5259,flow_ns_j2.12,rsu_14,178.6,178.6,178.6,178.60040967473327,178.60040967473327,True,ok,8192
pkt_5260,flow_ns_j3.12,rsu_20,178.6,178.6,178.6,178.60040979935226,178.60040979935226,True,ok,8192
pkt_5227,flow_ew_full.7,rsu_5,178.1,178.1,178.7,178.70040961098206,178.70040961098206,True,ok,8192
pkt_5258,flow_ns_j3.8,rsu_6,178.4,178.4,178.7,178.7004096400966,178.7004096400966,True,ok,8192
pkt_5261,flow_ns_j2.9,rsu_3,178.8,178.8,178.8,178.80040964009663,178.80040964009663,True,ok,8192
pkt_5228,flow_ew_full.8,rsu_5,178.1,178.1,178.8,178.80040967345425,178.80040967345425,True,ok,8192
pkt_5262,flow_ns_j3.9,rsu_6,178.8,178.8,178.8,178.8004096555691,178.8004096555691,True,ok,8192
pkt_5230,flow_ew_j2.10,rsu_5,178.1,178.1,178.9,178.90040961173216,178.90040961173216,True,ok,8192
pkt_5263,flow_ns_j2.13,rsu_14,178.9,178.9,178.9,178.9004099185328,178.9004099185328,True,ok,8192
pkt_5264,flow_ns_j3.13,rsu_19,178.9,178.9,178.9,178.90040965277777,178.90040965277777,True,ok,8192
pkt_5265,flow_ns_j2.10,rsu_3,179.0,179.0,179.0,179.00040965556934,179.00040965556934,True,ok,8192
pkt_5231,flow_ew_j2.11,rsu_5,178.1,178.1,179.0,179.00040965192676,179.00040965192676,True,ok,8192
pkt_5266,flow_ns_j3.10,rsu_6,179.0,179.0,179.0,179.00040965999938,179.00040965999938,True,ok,8192
pkt_5270,flow_ew_full.13,rsu_0,179.1,179.1,179.1,179.1004097434762,179.1004097434762,True,ok,8192
pkt_5269,flow_ew_full.12,rsu_1,179.1,179.1,179.1,179.10040963317357,179.10040963317357,True,ok,8192
pkt_5268,flow_ew_full.11,rsu_2,179.1,179.1,179.1,179.10040964245985,179.10040964245985,True,ok,8192
pkt_5267,flow_ew_full.10,rsu_3,179.1,179.1,179.1,179.10040988562645,179.10040988562645,True,ok,8192
pkt_5279,flow_ew_j2.12,rsu_4,179.1,179.1,179.1,179.10040962861734,179.10040962861734,True,ok,8192
pkt_5240,flow_ew_j2.7,rsu_5,178.1,178.1,179.1,179.10040974848684,179.10040974848684,True,ok,8192
pkt_5282,flow_ew_j2.15,rsu_15,179.1,179.1,179.1,179.10040973561485,179.10040973561485,True,ok,8192
pkt_5271,flow_ew_full.4,rsu_21,179.1,179.1,179.1,179.100409694806,179.100409694806,True,ok,8192
pkt_5285,flow_ew_j2.18,rsu_0,179.1,179.1,179.2,179.200409717783,179.200409717783,True,ok,8192
pkt_5284,flow_ew_j2.17,rsu_1,179.1,179.1,179.2,179.2004097703785,179.2004097703785,True,ok,8192
pkt_5283,flow_ew_j2.16,rsu_2,179.1,179.1,179.2,179.20040987896166,179.20040987896166,True,ok,8192
pkt_5276,flow_ew_full.9,rsu_3,179.1,179.1,179.2,179.20040991639533,179.20040991639533,True,ok,8192
pkt_5241,flow_ew_j2.8,rsu_5,178.1,178.1,179.2,179.2004097545239,179.2004097545239,True,ok,8192
pkt_5290,flow_ns_j2.14,rsu_13,179.2,179.2,179.2,179.20040984342893,179.20040984342893,True,ok,8192
pkt_5291,flow_ns_j3.14,rsu_18,179.2,179.2,179.2,179.20040982612545,179.20040982612545,True,ok,8192
pkt_5272,flow_ew_full.5,rsu_21,179.1,179.1,179.2,179.20040969941422,179.20040969941422,True,ok,8192
pkt_5280,flow_ew_j2.13,rsu_3,179.1,179.1,179.3,179.3004097732974,179.3004097732974,True,ok,8192
pkt_5242,flow_ew_j2.9,rsu_5,178.1,178.1,179.3,179.30040969019657,179.30040969019657,True,ok,8192
pkt_5296,flow_ew_full.3,rsu_6,179.3,179.3,179.3,179.30040978585737,179.30040978585737,True,ok,8192
pkt_5292,emergency_flow.0,rsu_8,179.3,179.3,179.3,179.3004097383911,179.3004097383911,True,ok,8192
pkt_5293,flow_ew_full.0,rsu_9,179.3,179.3,179.3,179.30040987622388,179.30040987622388,True,ok,8192
pkt_5294,flow_ew_full.1,rsu_10,179.3,179.3,179.3,179.30040989847765,179.30040989847765,True,ok,8192
pkt_5286,flow_ew_j2.6,rsu_21,179.1,179.1,179.3,179.30040964484022,179.30040964484022,True,ok,8192
pkt_5281,flow_ew_j2.14,rsu_3,179.1,179.1,179.4,179.40040968638547,179.40040968638547,True,ok,8192
pkt_5273,flow_ew_full.6,rsu_5,179.1,179.1,179.4,179.4004096966617,179.4004096966617,True,ok,8192
pkt_5300,flow_ew_j2.5,rsu_6,179.3,179.3,179.4,179.40040973127682,179.40040973127682,True,ok,8192
pkt_5297,flow_ew_j2.0,rsu_8,179.3,179.3,179.4,179.4004097521753,179.4004097521753,True,ok,8192
pkt_5295,flow_ew_full.2,rsu_9,179.3,179.3,179.4,179.40040969055335,179.40040969055335,True,ok,8192
pkt_5304,flow_ns_j2.15,rsu_12,179.4,179.4,179.4,179.400409617817,179.400409617817,True,ok,8192
pkt_5301,flow_ns_j2.11,rsu_3,179.3,179.3,179.5,179.50040966004,179.50040966004,True,ok,8192
pkt_5274,flow_ew_full.7,rsu_5,179.1,179.1,179.5,179.5004096226253,179.5004096226253,True,ok,8192
pkt_5302,flow_ns_j3.11,rsu_6,179.3,179.3,179.5,179.50040968572497,179.50040968572497,True,ok,8192
pkt_5298,flow_ew_j2.1,rsu_8,179.3,179.3,179.5,179.50040969211025,179.50040969211025,True,ok,8192
pkt_5305,flow_ns_j2.8,rsu_3,179.4,179.4,179.6,179.60040963310195,179.60040963310195,True,ok,8192
pkt_5275,flow_ew_full.8,rsu_5,179.1,179.1,179.6,179.60040964155704,179.60040964155704,True,ok,8192
pkt_5303,flow_ns_j3.7,rsu_6,179.3,179.3,179.6,179.60040963310195,179.60040963310195,True,ok,8192
pkt_5299,flow_ew_j2.3,rsu_8,179.3,179.3,179.6,179.6004096731034,179.6004096731034,True,ok,8192
pkt_5307,flow_ns_j2.12,rsu_14,179.6,179.6,179.6,179.60040963357758,179.60040963357758,True,ok,8192
pkt_5308,flow_ns_j3.12,rsu_20,179.6,179.6,179.6,179.60040975468146,179.60040975468146,True,ok,8192
pkt_5277,flow_ew_j2.10,rsu_5,179.1,179.1,179.7,179.70040964293634,179.70040964293634,True,ok,8192
pkt_5306,flow_ns_j3.8,rsu_6,179.4,179.4,179.7,179.7004096400966,179.7004096400966,True,ok,8192
pkt_5309,flow_ns_j2.9,rsu_3,179.8,179.8,179.8,179.80040964009663,179.80040964009663,True,ok,8192
pkt_5278,flow_ew_j2.11,rsu_5,179.1,179.1,179.8,179.80040962016437,179.80040962016437,True,ok,8192
pkt_5310,flow_ns_j3.9,rsu_6,179.8,179.8,179.8,179.8004096555691,179.8004096555691,True,ok,8192
pkt_5287,flow_ew_j2.7,rsu_5,179.1,179.1,179.9,179.90040977066977,179.90040977066977,True,ok,8192
pkt_5311,flow_ns_j2.13,rsu_14,179.9,179.9,179.9,179.9004098686772,179.9004098686772,True,ok,8192
pkt_5312,flow_ns_j3.13,rsu_19,179.9,179.9,179.9,179.90040969950084,179.90040969950084,True,ok,8192
pkt_5313,flow_ns_j2.10,rsu_3,180.0,180.0,180.0,180.00040965556917,180.00040965556917,True,ok,8192
pkt_5288,flow_ew_j2.8,rsu_5,179.1,179.1,180.0,180.0004097851901,180.0004097851901,True,ok,8192
pkt_5314,flow_ns_j3.10,rsu_6,180.0,180.0,180.0,180.00040965999938,180.00040965999938,True,ok,8192
pkt_5318,flow_ew_full.13,rsu_0,180.1,180.1,180.1,180.10040978557572,180.10040978557572,True,ok,8192
pkt_5317,flow_ew_full.12,rsu_1,180.1,180.1,180.1,180.10040967843923,180.10040967843923,True,ok,8192
pkt_5316,flow_ew_full.11,rsu_2,180.1,180.1,180.1,180.10040960736313,180.10040960736313,True,ok,8192
pkt_5328,flow_ew_j2.13,rsu_3,180.1,180.1,180.1,180.10040980480193,180.10040980480193,True,ok,8192
pkt_5315,flow_ew_full.10,rsu_4,180.1,180.1,180.1,180.1004099306036,180.1004099306036,True,ok,8192
pkt_5289,flow_ew_j2.9,rsu_5,179.1,179.1,180.1,180.10040971461794,180.10040971461794,True,ok,8192
pkt_5330,flow_ew_j2.15,rsu_15,180.1,180.1,180.1,180.10040968909607,180.10040968909607,True,ok,8192
pkt_5319,flow_ew_full.4,rsu_21,180.1,180.1,180.1,180.10040965959791,180.10040965959791,True,ok,8192
pkt_5333,flow_ew_j2.18,rsu_0,180.1,180.1,180.2,180.20040976571073,180.20040976571073,True,ok,8192
pkt_5332,flow_ew_j2.17,rsu_1,180.1,180.1,180.2,180.20040972716225,180.20040972716225,True,ok,8192
pkt_5331,flow_ew_j2.16,rsu_2,180.1,180.1,180.2,180.20040982734056,180.20040982734056,True,ok,8192
pkt_5329,flow_ew_j2.14,rsu_3,180.1,180.1,180.2,180.20040972280742,180.20040972280742,True,ok,8192
pkt_5324,flow_ew_full.9,rsu_4,180.1,180.1,180.2,180.2004099112349,180.2004099112349,True,ok,8192
pkt_5321,flow_ew_full.6,rsu_5,180.1,180.1,180.2,180.20040972720756,180.20040972720756,True,ok,8192
pkt_5338,flow_ns_j2.14,rsu_13,180.2,180.2,180.2,180.20040980282684,180.20040980282684,True,ok,8192
pkt_5339,flow_ns_j3.14,rsu_18,180.2,180.2,180.2,180.2004098678548,180.2004098678548,True,ok,8192
pkt_5320,flow_ew_full.5,rsu_21,180.1,180.1,180.2,180.2004096805339,180.2004096805339,True,ok,8192
pkt_5349,flow_ns_j2.11,rsu_3,180.3,180.3,180.3,180.30040965998805,180.30040965998805,True,ok,8192
pkt_5327,flow_ew_j2.12,rsu_4,180.1,180.1,180.3,180.30040962230527,180.30040962230527,True,ok,8192
pkt_5322,flow_ew_full.7,rsu_5,180.1,180.1,180.3,180.3004096505377,180.3004096505377,True,ok,8192
pkt_5344,flow_ew_full.3,rsu_6,180.3,180.3,180.3,180.30040983243336,180.30040983243336,True,ok,8192
pkt_5346,flow_ew_j2.1,rsu_8,180.3,180.3,180.3,180.300409722662,180.300409722662,True,ok,8192
pkt_5340,emergency_flow.0,rsu_9,180.3,180.3,180.3,180.3004097170278,180.3004097170278,True,ok,8192
pkt_5342,flow_ew_full.1,rsu_10,180.3,180.3,180.3,180.30040984819775,180.30040984819775,True,ok,8192
pkt_5334,flow_ew_j2.6,rsu_21,180.1,180.1,180.3,180.30040964009666,180.30040964009666,True,ok,8192
pkt_5353,flow_ns_j2.8,rsu_3,180.4,180.4,180.4,180.40040963244257,180.40040963244257,True,ok,8192
pkt_5323,flow_ew_full.8,rsu_5,180.1,180.1,180.4,180.40040961289597,180.40040961289597,True,ok,8192
pkt_5348,flow_ew_j2.5,rsu_6,180.3,180.3,180.4,180.40040977615908,180.40040977615908,True,ok,8192
pkt_5347,flow_ew_j2.3,rsu_8,180.3,180.3,180.4,180.40040970777451,180.40040970777451,True,ok,8192
pkt_5341,flow_ew_full.0,rsu_9,180.3,180.3,180.4,180.40040992926728,180.40040992926728,True,ok,8192
pkt_5352,flow_ns_j2.15,rsu_12,180.4,180.4,180.4,180.4004096643235,180.4004096643235,True,ok,8192
pkt_5335,flow_ew_j2.7,rsu_21,180.1,180.1,180.4,180.40040973044393,180.40040973044393,True,ok,8192
pkt_5325,flow_ew_j2.10,rsu_5,180.1,180.1,180.5,180.5004096729052,,False,rx_error,8192
pkt_5350,flow_ns_j3.11,rsu_6,180.3,180.3,180.5,180.50040968194784,180.50040968194784,True,ok,8192
pkt_5343,flow_ew_full.2,rsu_9,180.3,180.3,180.5,180.50040964379335,180.50040964379335,True,ok,8192
pkt_5336,flow_ew_j2.8,rsu_21,180.1,180.1,180.5,180.50040970982735,180.50040970982735,True,ok,8192
pkt_5326,flow_ew_j2.11,rsu_5,180.1,180.1,180.6,180.60040961237664,180.60040961237664,True,ok,8192
pkt_5351,flow_ns_j3.7,rsu_6,180.3,180.3,180.6,180.60040963165153,180.60040963165153,True,ok,8192
pkt_5345,flow_ew_j2.0,rsu_9,180.3,180.3,180.6,180.600409700869,180.600409700869,True,ok,8192
pkt_5355,flow_ns_j2.12,rsu_14,180.6,180.6,180.6,180.60040960978307,180.60040960978307,True,ok,8192
pkt_5356,flow_ns_j3.12,rsu_20,180.6,180.6,180.6,180.6004097099777,180.6004097099777,True,ok,8192
pkt_5337,flow_ew_j2.9,rsu_5,180.1,180.1,180.7,180.7004097307319,180.7004097307319,True,ok,8192
pkt_5354,flow_ns_j3.8,rsu_6,180.4,180.4,180.7,180.70040963861575,180.70040963861575,True,ok,8192
pkt_5357,flow_ns_j2.9,rsu_3,180.8,180.8,180.8,180.80040963822844,180.80040963822844,True,ok,8192
pkt_5358,flow_ns_j3.9,rsu_6,180.8,180.8,180.8,180.80040965485117,180.80040965485117,True,ok,8192
pkt_5359,flow_ns_j2.13,rsu_14,180.9,180.9,180.9,180.90040981878693,180.90040981878693,True,ok,8192
pkt_5360,flow_ns_j3.13,rsu_19,180.9,180.9,180.9,180.90040974625992,180.90040974625992,True,ok,8192
pkt_5361,flow_ns_j2.10,rsu_3,181.0,181.0,181.0,181.00040965433732,181.00040965433732,True,ok,8192
pkt_5362,flow_ns_j3.10,rsu_6,181.0,181.0,181.0,181.00040965882843,181.00040965882843,True,ok,8192
pkt_5366,flow_ew_full.13,rsu_0,181.1,181.1,181.1,181.10040982757272,181.10040982757272,True,ok,8192
pkt_5365,flow_ew_full.12,rsu_1,181.1,181.1,181.1,181.10040972386284,181.10040972386284,True,ok,8192
pkt_5364,flow_ew_full.11,rsu_2,181.1,181.1,181.1,181.10040965254342,181.10040965254342,True,ok,8192
pkt_5376,flow_ew_j2.13,rsu_3,181.1,181.1,181.1,181.100409844175,181.100409844175,True,ok,8192
pkt_5363,flow_ew_full.10,rsu_4,181.1,181.1,181.1,181.10040988007643,181.10040988007643,True,ok,8192
pkt_5370,flow_ew_full.7,rsu_5,181.1,181.1,181.1,181.10040967568295,181.10040967568295,True,ok,8192
pkt_5378,flow_ew_j2.15,rsu_15,181.1,181.1,181.1,181.10040965828492,181.10040965828492,True,ok,8192
pkt_5367,flow_ew_full.4,rsu_21,181.1,181.1,181.1,181.1004096392009,181.1004096392009,True,ok,8192
pkt_5381,flow_ew_j2.18,rsu_0,181.1,181.1,181.2,181.2004098136456,181.2004098136456,True,ok,8192
pkt_5380,flow_ew_j2.17,rsu_1,181.1,181.1,181.2,181.20040968407523,181.20040968407523,True,ok,8192
pkt_5379,flow_ew_j2.16,rsu_2,181.1,181.1,181.2,181.20040977568965,181.20040977568965,True,ok,8192
pkt_5377,flow_ew_j2.14,rsu_3,181.1,181.1,181.2,181.2004097671159,,False,rx_error,8192
pkt_5372,flow_ew_full.9,rsu_4,181.1,181.1,181.2,181.20040987206133,181.20040987206133,True,ok,8192
pkt_5371,flow_ew_full.8,rsu_5,181.1,181.1,181.2,181.20040961624463,181.20040961624463,True,ok,8192
pkt_5386,flow_ns_j2.14,rsu_13,181.2,181.2,181.2,181.20040976226127,181.20040976226127,True,ok,8192
pkt_5387,flow_ns_j3.14,rsu_18,181.2,181.2,181.2,181.2004099096221,181.2004099096221,True,ok,8192
pkt_5368,flow_ew_full.5,rsu_21,181.1,181.1,181.2,181.20040966957794,181.20040966957794,True,ok,8192
pkt_5397,flow_ns_j2.11,rsu_3,181.3,181.3,181.3,181.30040965765778,181.30040965765778,True,ok,8192
pkt_5375,flow_ew_j2.12,rsu_4,181.1,181.1,181.3,181.3004096633619,181.3004096633619,True,ok,8192
pkt_5373,flow_ew_j2.10,rsu_5,181.1,181.1,181.3,181.30040969941717,181.30040969941717,True,ok,8192
pkt_5392,flow_ew_full.3,rsu_6,181.3,181.3,181.3,181.30040987901313,,False,rx_error,8192
pkt_5395,flow_ew_j2.3,rsu_8,181.3,181.3,181.3,181.30040974676015,181.30040974676015,True,ok,8192
pkt_5388,emergency_flow.0,rsu_9,181.3,181.3,181.3,181.3004096736244,181.3004096736244,True,ok,8192
pkt_5389,flow_ew_full.0,rsu_10,181.3,181.3,181.3,181.3004098940868,181.3004098940868,True,ok,8192
pkt_5369,flow_ew_full.6,rsu_21,181.1,181.1,181.3,181.30040974907834,181.30040974907834,True,ok,8192
pkt_5401,flow_ns_j2.8,rsu_3,181.4,181.4,181.4,181.40040962692953,181.40040962692953,True,ok,8192
pkt_5374,flow_ew_j2.11,rsu_5,181.1,181.1,181.4,181.40040963948678,181.40040963948678,True,ok,8192
pkt_5396,flow_ew_j2.5,rsu_6,181.3,181.3,181.4,181.40040982104247,181.40040982104247,True,ok,8192
pkt_5391,flow_ew_full.2,rsu_9,181.3,181.3,181.4,181.40040960731642,181.40040960731642,True,ok,8192
pkt_5390,flow_ew_full.1,rsu_10,181.3,181.3,181.4,181.4004097929124,181.4004097929124,True,ok,8192
pkt_5400,flow_ns_j2.15,rsu_12,181.4,181.4,181.4,181.40040971133178,181.40040971133178,True,ok,8192
pkt_5382,flow_ew_j2.6,rsu_21,181.1,181.1,181.4,181.40040964009663,181.40040964009663,True,ok,8192
pkt_5385,flow_ew_j2.9,rsu_5,181.1,181.1,181.5,181.50040974947586,181.50040974947586,True,ok,8192
pkt_5398,flow_ns_j3.11,rsu_6,181.3,181.3,181.5,181.50040967919315,181.50040967919315,True,ok,8192
pkt_5393,flow_ew_j2.0,rsu_9,181.3,181.3,181.5,181.50040966643036,181.50040966643036,True,ok,8192
pkt_5383,flow_ew_j2.7,rsu_21,181.1,181.1,181.5,181.50040971064755,181.50040971064755,True,ok,8192
pkt_5399,flow_ns_j3.7,rsu_6,181.3,181.3,181.6,181.6004096251707,181.6004096251707,True,ok,8192
pkt_5394,flow_ew_j2.1,rsu_9,181.3,181.3,181.6,181.60040972653456,181.60040972653456,True,ok,8192
pkt_5403,flow_ns_j2.12,rsu_14,181.6,181.6,181.6,181.60040964994238,181.60040964994238,True,ok,8192
pkt_5404,flow_ns_j3.12,rsu_20,181.6,181.6,181.6,181.60040966533577,181.60040966533577,True,ok,8192
pkt_5384,flow_ew_j2.8,rsu_21,181.1,181.1,181.6,181.60040968389197,181.60040968389197,True,ok,8192
pkt_5402,flow_ns_j3.8,rsu_6,181.4,181.4,181.7,181.7004096333631,181.7004096333631,True,ok,8192
pkt_5405,flow_ns_j2.9,rsu_3,181.8,181.8,181.8,181.80040963286277,181.80040963286277,True,ok,8192
pkt_5406,flow_ns_j3.9,rsu_6,181.8,181.8,181.8,181.80040964962112,181.80040964962112,True,ok,8192
pkt_5407,flow_ns_j2.13,rsu_14,181.9,181.9,181.9,181.90040976890307,181.90040976890307,True,ok,8192
