timestamp,bs_id,connected_vehicles,packets_sent,packets_received,avg_rssi,avg_snr,utilization
346.0,248839215,0,0,0,0.0,0.0,1.0857687588189459e-05
346.0,249075973,0,0,0,0.0,0.0,1.0419229054202964e-05
346.0,364626139,0,0,0,0.0,0.0,1.1212027908189274e-05
346.0,4582284826,0,0,0,0.0,0.0,1.0478488350554736e-05
346.0,4872132537,0,0,0,0.0,0.0,1.1301070516933144e-05
346.0,493556454,0,0,0,0.0,0.0,1.0800073176979396e-05
346.0,5346843788,0,0,0,0.0,0.0,1.1303628922752717e-05
346.0,5354313548,0,0,0,0.0,0.0,1.0614717834181201e-05
346.0,699576768,0,0,0,0.0,0.0,1.0655936372226553e-05
346.0,699576794,0,0,0,0.0,0.0,1.0387430718817718e-05
346.0,7287518216,0,0,0,0.0,0.0,1.0715093540367262e-05
347.0,1070314190,0,0,0,0.0,0.0,5.643328507666362e-05
347.0,11294646345,0,0,0,0.0,0.0,1.7005151530568455e-05
347.0,11294646347,0,0,0,0.0,0.0,1.5160884599432088e-05
347.0,11294646352,0,0,0,0.0,0.0,1.3390979510779953e-05
347.0,11294646355,0,0,0,0.0,0.0,1.2758303197693667e-05
347.0,11302971567,0,0,0,0.0,0.0,1.230953912681723e-05
347.0,11302992907,0,0,0,0.0,0.0,1.1617432617636444e-05
347.0,11302992908,0,0,0,0.0,0.0,1.3060071549241265e-05
347.0,11302992909,0,0,0,0.0,0.0,1.2656089957741752e-05
347.0,11302992910,0,0,0,0.0,0.0,1.221946689802824e-05
347.0,11303526456,0,0,0,0.0,0.0,1.2403312276934459e-05
347.0,11303526457,0,0,0,0.0,0.0,1.1978575076088889e-05
347.0,11303526458,0,0,0,0.0,0.0,1.1660724545888103e-05
347.0,1148895344,0,0,0,0.0,0.0,1.1434915032926187e-05
347.0,12123831581,0,0,0,0.0,0.0,1.1268489934065144e-05
347.0,12123831582,0,0,0,0.0,0.0,1.1956631220697126e-05
347.0,12123831583,0,0,0,0.0,0.0,1.2140311618884048e-05
347.0,12123831584,0,0,0,0.0,0.0,1.1834359009442008e-05
347.0,12459218189,0,0,0,0.0,0.0,1.1617469325755206e-05
347.0,12459243351,0,0,0,0.0,0.0,1.1519306675578017e-05
347.0,12459243352,0,0,0,0.0,0.0,1.1192615739586352e-05
347.0,12492308032,0,0,0,0.0,0.0,1.1394244144887785e-05
347.0,12492308040,0,0,0,0.0,0.0,1.1174357446622225e-05
347.0,12492308041,0,0,0,0.0,0.0,1.1224608896651723e-05
347.0,12492308046,0,0,0,0.0,0.0,1.1069798471529118e-05
347.0,12492308047,0,0,0,0.0,0.0,1.1567876712668217e-05
347.0,12492308048,0,0,0,0.0,0.0,1.1692121478495112e-05
347.0,12492308061,0,0,0,0.0,0.0,1.1335636437913109e-05
347.0,12492308063,0,0,0,0.0,0.0,1.0988148855642456e-05
347.0,12492308064,0,0,0,0.0,0.0,1.167927337305756e-05
347.0,12492308147,0,0,0,0.0,0.0,1.112085468361382e-05
347.0,12492308150,0,0,0,0.0,0.0,1.146466613781048e-05
347.0,12612408133,0,0,0,0.0,0.0,1.0678193173404105e-05
347.0,12625079624,0,0,0,0.0,0.0,1.0701721967293247e-05
347.0,13072765088,0,0,0,0.0,0.0,1.0906250687945288e-05
347.0,13072765092,0,0,0,0.0,0.0,1.1540965907523884e-05
347.0,13072765094,0,0,0,0.0,0.0,1.0876207510468082e-05
347.0,17327106,0,0,0,0.0,0.0,1.0926456566304212e-05
347.0,1835344809,0,0,0,0.0,0.0,1.0638503267373309e-05
347.0,248839215,0,0,0,0.0,0.0,1.083975321969817e-05
347.0,249075973,0,0,0,0.0,0.0,1.040620200146743e-05
347.0,364626139,0,0,0,0.0,0.0,1.1183147422802e-05
347.0,4582284826,0,0,0,0.0,0.0,1.0459154137652055e-05
347.0,4872132537,0,0,0,0.0,0.0,1.1283583030957631e-05
347.0,493556454,0,0,0,0.0,0.0,1.0776172208535443e-05
347.0,5346843788,0,0,0,0.0,0.0,1.1280228922383566e-05
347.0,5354313548,0,0,0,0.0,0.0,1.0588932017579336e-05
347.0,699576768,0,0,0,0.0,0.0,1.0638918926624017e-05
347.0,699576794,0,0,0,0.0,0.0,1.0368531355485756e-05
347.0,7287518216,0,0,0,0.0,0.0,1.069455017645385e-05
348.0,1070314190,0,0,0,0.0,0.0,5.631353142678613e-05
348.0,11294646345,0,0,0,0.0,0.0,1.696953910702237e-05
348.0,11294646347,0,0,0,0.0,0.0,1.512535068638215e-05
348.0,11294646352,0,0,0,0.0,0.0,1.3369981047246712e-05
348.0,11294646355,0,0,0,0.0,0.0,1.2734493171470776e-05
348.0,11302971567,0,0,0,0.0,0.0,1.2279252442656792e-05
348.0,11302992907,0,0,0,0.0,0.0,1.159653504278334e-05
348.0,11302992908,0,0,0,0.0,0.0,1.3041061768386353e-05
348.0,11302992909,0,0,0,0.0,0.0,1.2621300685542256e-05
348.0,11302992910,0,0,0,0.0,0.0,1.2192509821263124e-05
348.0,11303526456,0,0,0,0.0,0.0,1.2381142691907336e-05
348.0,11303526457,0,0,0,0.0,0.0,1.1958366674641176e-05
348.0,11303526458,0,0,0,0.0,0.0,1.1639085259475164e-05
348.0,1148895344,0,0,0,0.0,0.0,1.1408450220763555e-05
348.0,12123831581,0,0,0,0.0,0.0,1.1236846055401049e-05
348.0,12123831582,0,0,0,0.0,0.0,1.193077959589389e-05
348.0,12123831583,0,0,0,0.0,0.0,1.211959016077261e-05
348.0,12123831584,0,0,0,0.0,0.0,1.180906094181981e-05
348.0,12459218189,0,0,0,0.0,0.0,1.1598802062018313e-05
348.0,12459243351,0,0,0,0.0,0.0,1.1498120106096015e-05
348.0,12459243352,0,0,0,0.0,0.0,1.117597699879971e-05
348.0,12492308032,0,0,0,0.0,0.0,1.1373668670512553e-05
348.0,12492308040,0,0,0,0.0,0.0,1.1146063862645808e-05
348.0,12492308041,0,0,0,0.0,0.0,1.120789230301732e-05
348.0,12492308046,0,0,0,0.0,0.0,1.1054136319892613e-05
348.0,12492308047,0,0,0,0.0,0.0,1.1550089798035147e-05
348.0,12492308048,0,0,0,0.0,0.0,1.1673895376181194e-05
348.0,12492308061,0,0,0,0.0,0.0,1.1316028179119037e-05
348.0,12492308063,0,0,0,0.0,0.0,1.0970219598135195e-05
348.0,12492308064,0,0,0,0.0,0.0,1.1658047531755549e-05
348.0,12492308147,0,0,0,0.0,0.0,1.1099756785991631e-05
348.0,12492308150,0,0,0,0.0,0.0,1.1442053014353502e-05
348.0,12612408133,0,0,0,0.0,0.0,1.065924690170682e-05
348.0,12625079624,0,0,0,0.0,0.0,1.0685555760877931e-05
348.0,13072765088,0,0,0,0.0,0.0,1.0886135215347994e-05
348.0,13072765092,0,0,0,0.0,0.0,1.1511605852512226e-05
348.0,13072765094,0,0,0,0.0,0.0,1.0858748796329987e-05
348.0,17327106,0,0,0,0.0,0.0,1.0902822297553484e-05
348.0,1835344809,0,0,0,0.0,0.0,1.0622174630339983e-05
348.0,248839215,0,0,0,0.0,0.0,1.0819787871637757e-05
348.0,249075973,0,0,0,0.0,0.0,1.0397449810813057e-05
348.0,364626139,0,0,0,0.0,0.0,1.1164818486738333e-05
348.0,4582284826,0,0,0,0.0,0.0,1.0441384295881117e-05
