timestamp,bs_id,connected_vehicles,packets_sent,packets_received,avg_rssi,avg_snr,utilization
175.0,J3,0,0,0,0.0,0.0,4.7856115356316286e-05
176.0,J2,0,0,0,0.0,0.0,0.00011075645287770182
176.0,J3,0,0,0,0.0,0.0,4.766329903445818e-05
177.0,J2,0,0,0,0.0,0.0,0.00011020259368771074
177.0,J3,0,0,0,0.0,0.0,4.751724159617402e-05
178.0,J2,0,0,0,0.0,0.0,0.00010962765613999469
178.0,J3,0,0,0,0.0,0.0,4.70828688701104e-05
179.0,J2,0,0,0,0.0,0.0,0.0001091347632078672
179.0,J3,0,0,0,0.0,0.0,4.672998900244916e-05
180.0,J2,0,0,0,0.0,0.0,0.00010880583611207457
180.0,J3,0,0,0,0.0,0.0,4.637865619637204e-05
181.0,J2,0,0,0,0.0,0.0,0.00010826053768232253
181.0,J3,0,0,0,0.0,0.0,4.601105049443734e-05
182.0,J2,0,0,0,0.0,0.0,0.00010780362900363363
182.0,J3,0,0,0,0.0,0.0,4.5889781822974884e-05
183.0,J2,0,0,0,0.0,0.0,0.00010764227896113677
183.0,J3,0,0,0,0.0,0.0,4.576561605565687e-05
184.0,J2,0,0,0,0.0,0.0,0.00010730333202355782
184.0,J3,0,0,0,0.0,0.0,4.550798163032263e-05
185.0,J2,0,0,0,0.0,0.0,0.00010713921131415753
185.0,J3,0,0,0,0.0,0.0,4.541873424888728e-05
186.0,J2,0,0,0,0.0,0.0,0.00010700988300491386
186.0,J3,0,0,0,0.0,0.0,4.5208389802402756e-05
187.0,J2,0,0,0,0.0,0.0,0.00010672690877805177
187.0,J3,0,0,0,0.0,0.0,4.5121710592816126e-05
188.0,J2,0,0,0,0.0,0.0,0.00010647211352732695
188.0,J3,0,0,0,0.0,0.0,4.508459534387865e-05
189.0,J2,0,0,0,0.0,0.0,0.00010625550936559224
189.0,J3,0,0,0,0.0,0.0,4.500754224928097e-05
190.0,J2,0,0,0,0.0,0.0,0.00010613684872093002
190.0,J3,0,0,0,0.0,0.0,4.4961354544700244e-05
191.0,J2,0,0,0,0.0,0.0,0.00010601233094003388
191.0,J3,0,0,0,0.0,0.0,4.47385282417766e-05
192.0,J2,0,0,0,0.0,0.0,0.00010571160041211296
192.0,J3,0,0,0,0.0,0.0,4.460528006511918e-05
193.0,J2,0,0,0,0.0,0.0,0.00010554738892559081
193.0,J3,0,0,0,0.0,0.0,4.455710962556652e-05
194.0,J2,0,0,0,0.0,0.0,0.00010548333778814612
194.0,J3,0,0,0,0.0,0.0,4.451898901827838e-05
195.0,J2,0,0,0,0.0,0.0,0.0001054207147546538
195.0,J3,0,0,0,0.0,0.0,4.4482095404712564e-05
196.0,J2,0,0,0,0.0,0.0,0.00010508840844954561
196.0,J3,0,0,0,0.0,0.0,4.437226264704282e-05
197.0,J2,0,0,0,0.0,0.0,0.000105001571227024
197.0,J3,0,0,0,0.0,0.0,4.4324451077284816e-05
198.0,J2,0,0,0,0.0,0.0,0.00010486337781999072
198.0,J3,0,0,0,0.0,0.0,4.4256215176226634e-05
199.0,J2,0,0,0,0.0,0.0,0.00010457467475694916
199.0,J3,0,0,0,0.0,0.0,4.4128534981670314e-05
200.0,J2,0,0,0,0.0,0.0,0.00010449492036623619
200.0,J3,0,0,0,0.0,0.0,4.408442050236364e-05
201.0,J2,0,0,0,0.0,0.0,0.00010415336152878693
201.0,J3,0,0,0,0.0,0.0,4.396961605235339e-05
202.0,J2,0,0,0,0.0,0.0,0.00010375739513702448
202.0,J3,0,0,0,0.0,0.0,4.370698340006694e-05
203.0,J2,0,0,0,0.0,0.0,0.00010358501954065001
203.0,J3,0,0,0,0.0,0.0,4.3639815897614404e-05
204.0,J2,0,0,0,0.0,0.0,0.00010336285963687471
204.0,J3,0,0,0,0.0,0.0,4.34148510340248e-05
205.0,J2,0,0,0,0.0,0.0,0.00010309703840280452
205.0,J3,0,0,0,0.0,0.0,4.315547147706322e-05
206.0,J2,0,0,0,0.0,0.0,0.00010290836330792624
206.0,J3,0,0,0,0.0,0.0,4.3035977543032304e-05
207.0,J2,0,0,0,0.0,0.0,0.00010254607781768181
207.0,J3,0,0,0,0.0,0.0,4.2947351675381816e-05
208.0,J2,0,0,0,0.0,0.0,0.00010218243447223462
208.0,J3,0,0,0,0.0,0.0,4.2725429926688016e-05
209.0,J2,0,0,0,0.0,0.0,0.00010192150990050068
209.0,J3,0,0,0,0.0,0.0,4.266422613418634e-05
210.0,J2,0,0,0,0.0,0.0,0.00010178187949722073
210.0,J3,0,0,0,0.0,0.0,4.246993808805305e-05
211.0,J2,0,0,0,0.0,0.0,0.00010149049653289848
211.0,J3,0,0,0,0.0,0.0,4.237744028490945e-05
212.0,J2,0,0,0,0.0,0.0,0.00010117074853636215
212.0,J3,0,0,0,0.0,0.0,4.230432481806048e-05
213.0,J2,0,0,0,0.0,0.0,0.00010093450496251875
213.0,J3,0,0,0,0.0,0.0,4.223348812231926e-05
214.0,J2,0,0,0,0.0,0.0,0.00010075754504054226
214.0,J3,0,0,0,0.0,0.0,4.204137695465874e-05
215.0,J2,0,0,0,0.0,0.0,0.00010041772411214667
215.0,J3,0,0,0,0.0,0.0,4.181665282734585e-05
216.0,J2,0,0,0,0.0,0.0,0.00010011821627297532
216.0,J3,0,0,0,0.0,0.0,4.176389439471112e-05
217.0,J2,0,0,0,0.0,0.0,9.994396923589987e-05
217.0,J3,0,0,0,0.0,0.0,4.1698344006160024e-05
218.0,J2,0,0,0,0.0,0.0,9.981088225776932e-05
218.0,J3,0,0,0,0.0,0.0,4.1650109639833246e-05
219.0,J2,0,0,0,0.0,0.0,9.96595176353423e-05
219.0,J3,0,0,0,0.0,0.0,4.1401738759105646e-05
220.0,J2,0,0,0,0.0,0.0,9.940522885190204e-05
220.0,J3,0,0,0,0.0,0.0,4.129418596902103e-05
